id_dep;uri_dep;nome;nomecivil;cpf
130931;https://dadosabertos.camara.leg.br/api/v2/deputados/130931;CARLOS MURILO;Carlos Murilo Felício dos Santos;
130929;https://dadosabertos.camara.leg.br/api/v2/deputados/130929;CARLOS WERNECK;Carlos Alberto Werneck;
130902;https://dadosabertos.camara.leg.br/api/v2/deputados/130902;CARVALHO DA SILVA;Amílcar Carvalho da Silva;
131006;https://dadosabertos.camara.leg.br/api/v2/deputados/131006;CARVALHO NETO;Joaquim Inácio de Carvalho Netto;
130976;https://dadosabertos.camara.leg.br/api/v2/deputados/130976;CASTRO COSTA;Gerson de Castro Costa;
130932;https://dadosabertos.camara.leg.br/api/v2/deputados/130932;CELSO GENEROSO;Celso Generoso Pereira;
130878;https://dadosabertos.camara.leg.br/api/v2/deputados/130878;CELSO MURTA;Celso Claro Horta Murta;
130933;https://dadosabertos.camara.leg.br/api/v2/deputados/130933;CÉSAR PRIETO;César Prieto;
130934;https://dadosabertos.camara.leg.br/api/v2/deputados/130934;CESÁRIO COIMBRA;Cesário Guilherme Coimbra;
130936;https://dadosabertos.camara.leg.br/api/v2/deputados/130936;CLAY ARAÚJO;Clay Hardmann de Araújo;
130937;https://dadosabertos.camara.leg.br/api/v2/deputados/130937;CLODOMIR MILLET;Clodomir Teixeira Millet;
130938;https://dadosabertos.camara.leg.br/api/v2/deputados/130938;CLOVIS MOTTA;Clovis Coutinho da Motta;
130895;https://dadosabertos.camara.leg.br/api/v2/deputados/130895;CONDEIXA FILHO;Alfredo Condeixa Filho;
131138;https://dadosabertos.camara.leg.br/api/v2/deputados/131138;CORRÊA DA COSTA;Yttrio Corrêa da Costa;
131020;https://dadosabertos.camara.leg.br/api/v2/deputados/131020;COSTA LIMA;José Flávio Leite Costa Lima;
131074;https://dadosabertos.camara.leg.br/api/v2/deputados/131074;COSTA REGO;Murilo Barros Costa Rego;
130941;https://dadosabertos.camara.leg.br/api/v2/deputados/130941;CROACY OLIVEIRA;Croacy Cavalheiro de Oliveira;
130935;https://dadosabertos.camara.leg.br/api/v2/deputados/130935;CYRO AGUIAR MACIEL;Cyro de Aguiar Maciel;
130907;https://dadosabertos.camara.leg.br/api/v2/deputados/130907;D'ÁVILA LINS;Antônio d'Ávila Lins;
130942;https://dadosabertos.camara.leg.br/api/v2/deputados/130942;DAGER SERRA;Dager de Souza Serra;
130943;https://dadosabertos.camara.leg.br/api/v2/deputados/130943;DALTON LIMA;Dalton Cordeiro de Lima;
130944;https://dadosabertos.camara.leg.br/api/v2/deputados/130944;DEMISTHOCLIDES BATISTA;Demisthoclides Batista;
130945;https://dadosabertos.camara.leg.br/api/v2/deputados/130945;DERVILLE ALLEGRETTI;Derville Allegretti;
130946;https://dadosabertos.camara.leg.br/api/v2/deputados/130946;DIOMÍCIO FREITAS;Diomício Manoel de Freitas;
130947;https://dadosabertos.camara.leg.br/api/v2/deputados/130947;DJACIR ARRUDA;Djacir Cavalcanti de Arruda;
130948;https://dadosabertos.camara.leg.br/api/v2/deputados/130948;DJALMA PASSOS;Djalma Vieira Passos;
130949;https://dadosabertos.camara.leg.br/api/v2/deputados/130949;DULCINO MONTEIRO;Dulcino Monteiro de Castro;
130950;https://dadosabertos.camara.leg.br/api/v2/deputados/130950;EDILBERTO CASTRO;Edilberto Ribeiro de Castro;
130951;https://dadosabertos.camara.leg.br/api/v2/deputados/130951;EDISON FERREIRA;Edison Dias Ferreira;
130952;https://dadosabertos.camara.leg.br/api/v2/deputados/130952;ELIAS NACLE;Elias Nacle;
130953;https://dadosabertos.camara.leg.br/api/v2/deputados/130953;ELIAS SALAME;Elias Salame da Silva;
130954;https://dadosabertos.camara.leg.br/api/v2/deputados/130954;ELOY DUTRA;Eloy Ângelo Coutinho Dutra;
130955;https://dadosabertos.camara.leg.br/api/v2/deputados/130955;EPAMINONDAS DOS SANTOS;Epaminondas Gomes dos Santos;
130956;https://dadosabertos.camara.leg.br/api/v2/deputados/130956;EPÍLOGO DE CAMPOS;Epílogo de Gonçalves Campos;
130957;https://dadosabertos.camara.leg.br/api/v2/deputados/130957;ESMERINO ARRUDA;Esmerino Oliveira Arruda Coelho;
131005;https://dadosabertos.camara.leg.br/api/v2/deputados/131005;ESPEDITO RODRIGUES;Joaquim Espedito Rodrigues;
3133;https://dadosabertos.camara.leg.br/api/v2/deputados/3133;EUCLIDES MENDONÇA;Euclides Paes Mendonça;
130959;https://dadosabertos.camara.leg.br/api/v2/deputados/130959;EUCLIDES WICAR;Euclides Wicar de Castro Parente Pessoa;
130960;https://dadosabertos.camara.leg.br/api/v2/deputados/130960;EURICO DE OLIVEIRA;Eurico Garcia Alves de Oliveira;
130961;https://dadosabertos.camara.leg.br/api/v2/deputados/130961;EUVALDO DINIZ;Euvaldo Diniz Gonçalves;
130962;https://dadosabertos.camara.leg.br/api/v2/deputados/130962;FAUSTO BRASIL;Fausto Lobo Brasil;
130963;https://dadosabertos.camara.leg.br/api/v2/deputados/130963;FELIPE ASSEF;Felipe Assef;
130964;https://dadosabertos.camara.leg.br/api/v2/deputados/130964;FELIX VALOIS;Felix Valois de Araújo;
130939;https://dadosabertos.camara.leg.br/api/v2/deputados/130939;FERRO COSTA;Clóvis Ferro Costa;
131021;https://dadosabertos.camara.leg.br/api/v2/deputados/131021;FONTES TORRES;José Fontes Torres;
130968;https://dadosabertos.camara.leg.br/api/v2/deputados/130968;FRANCISCO ADEODATO;Francisco Mendes Adeodato;
131145;https://dadosabertos.camara.leg.br/api/v2/deputados/131145;FRANCISCO ELESBÃO;Francisco Elesbão da Silva;
130967;https://dadosabertos.camara.leg.br/api/v2/deputados/130967;FRANCISCO JULIÃO;Francisco Julião Arruda de Paula;
130965;https://dadosabertos.camara.leg.br/api/v2/deputados/130965;FRANCISCO MACEDO;Francisco de Araújo Macedo;
130969;https://dadosabertos.camara.leg.br/api/v2/deputados/130969;FRANCISCO SCARPA;Francisco Scarpa;
130970;https://dadosabertos.camara.leg.br/api/v2/deputados/130970;GABRIEL GONÇALVES;Gabriel Gonçalves da Silva;
130908;https://dadosabertos.camara.leg.br/api/v2/deputados/130908;GARCIA FILHO;Antônio Garcia Filho;
130993;https://dadosabertos.camara.leg.br/api/v2/deputados/130993;GAYOSO E ALMENDRA;Jacob Manoel Gayoso e Almendra;
130973;https://dadosabertos.camara.leg.br/api/v2/deputados/130973;GERALDO BARROS;Geraldo Pereira de Barros;
130971;https://dadosabertos.camara.leg.br/api/v2/deputados/130971;GERALDO SAMPAIO;Geraldo Costa Sampaio;
130974;https://dadosabertos.camara.leg.br/api/v2/deputados/130974;GEREMIAS FONTES;Geremias de Mattos Fontes;
130975;https://dadosabertos.camara.leg.br/api/v2/deputados/130975;GERMINAL FEIJÓ;Germinal Feijó;
130909;https://dadosabertos.camara.leg.br/api/v2/deputados/130909;GIL VELLOZO;Antônio Gil Vellozo;
130977;https://dadosabertos.camara.leg.br/api/v2/deputados/130977;GILBERTO MESTRINHO;Gilberto Mestrinho de Medeiros Raposo;
131134;https://dadosabertos.camara.leg.br/api/v2/deputados/131134;GIORDANO ALVES;Walter Giordano Alves;
130892;https://dadosabertos.camara.leg.br/api/v2/deputados/130892;GUERREIRO RAMOS;Alberto Guerreiro Ramos;
130978;https://dadosabertos.camara.leg.br/api/v2/deputados/130978;HAMILTON NOGUEIRA;Hamilton de Lacerda Nogueira;
130979;https://dadosabertos.camara.leg.br/api/v2/deputados/130979;HAROLDO CAVALCANTI;Haroldo Correa Cavalcanti;
130980;https://dadosabertos.camara.leg.br/api/v2/deputados/130980;HAROLDO DUARTE;Haroldo Silva Duarte;
130981;https://dadosabertos.camara.leg.br/api/v2/deputados/130981;HEGEL MORHY;Hegel Morhy;
130982;https://dadosabertos.camara.leg.br/api/v2/deputados/130982;HÉLCIO MAGHENZANI;Hélcio Maghenzani;
130983;https://dadosabertos.camara.leg.br/api/v2/deputados/130983;HELI RIBEIRO;Heli Ribeiro Gomes;
130984;https://dadosabertos.camara.leg.br/api/v2/deputados/130984;HÉLIO RAMOS;Hélio Vitor Ramos;
130986;https://dadosabertos.camara.leg.br/api/v2/deputados/130986;HENRIQUE LIMA;Henrique Lima Santos;
130985;https://dadosabertos.camara.leg.br/api/v2/deputados/130985;HENRIQUE OEST;Henrique Cordeiro Oest;
130987;https://dadosabertos.camara.leg.br/api/v2/deputados/130987;HERMÓGENES PRÍNCIPE;Hermógenes Príncipe Oliveira;
131022;https://dadosabertos.camara.leg.br/api/v2/deputados/131022;HORÁCIO BETHÔNICO;José Horácio Bethônico;
130988;https://dadosabertos.camara.leg.br/api/v2/deputados/130988;HUGO BORGHI;Hugo Borghi;
130989;https://dadosabertos.camara.leg.br/api/v2/deputados/130989;HUMBERTO EL-JAICK;Humberto El-Jaick;
130990;https://dadosabertos.camara.leg.br/api/v2/deputados/130990;IVAN BICHARA;Ivan Bichara Sobreira;
130991;https://dadosabertos.camara.leg.br/api/v2/deputados/130991;IVAN LUZ;Ivan Luz;
130992;https://dadosabertos.camara.leg.br/api/v2/deputados/130992;JACOB FRANTZ;Jacob Guilherme Frantz;
131024;https://dadosabertos.camara.leg.br/api/v2/deputados/131024;JOÃO ABDALA;José João Abdalla;
130999;https://dadosabertos.camara.leg.br/api/v2/deputados/130999;JOÃO CLEOFAS;João Cleophas de Oliveira;
130994;https://dadosabertos.camara.leg.br/api/v2/deputados/130994;JOÃO DÓRIA;João Agripino da Costa Dória;
130996;https://dadosabertos.camara.leg.br/api/v2/deputados/130996;JOÃO LISBOA;João Batista Lisboa;
131001;https://dadosabertos.camara.leg.br/api/v2/deputados/131001;JOÃO MENDES;João Mendes da Costa Filho;
130997;https://dadosabertos.camara.leg.br/api/v2/deputados/130997;JOÃO RIBEIRO;João Batista Ribeiro Júnior;
131004;https://dadosabertos.camara.leg.br/api/v2/deputados/131004;JOÃO SIMÕES;João Simões;
130998;https://dadosabertos.camara.leg.br/api/v2/deputados/130998;JOÃO VEIGA;João de Brito Albuquerque Veiga Filho;
131008;https://dadosabertos.camara.leg.br/api/v2/deputados/131008;JOEL BARBOSA;Joel Barbosa Ribeiro;
131009;https://dadosabertos.camara.leg.br/api/v2/deputados/131009;JORGE KALUME;Jorge Kalume;
131010;https://dadosabertos.camara.leg.br/api/v2/deputados/131010;JOSAPHAT BORGES;Josaphat Carlos Borges;
131013;https://dadosabertos.camara.leg.br/api/v2/deputados/131013;JOSÉ BARBOSA;José Barbosa;
131014;https://dadosabertos.camara.leg.br/api/v2/deputados/131014;JOSÉ BRITO;José de Brito Freire Sobrinho;
131015;https://dadosabertos.camara.leg.br/api/v2/deputados/131015;JOSÉ CARLOS SOUZA;José Carlos de Souza;
131017;https://dadosabertos.camara.leg.br/api/v2/deputados/131017;JOSÉ CRUCIANO;José Cruciano de Araújo;
131023;https://dadosabertos.camara.leg.br/api/v2/deputados/131023;JOSÉ HUMBERTO;José Humberto Rodrigues da Cunha;
131030;https://dadosabertos.camara.leg.br/api/v2/deputados/131030;JOSÉ MENCK;José Menck;
131032;https://dadosabertos.camara.leg.br/api/v2/deputados/131032;JOSÉ MORAES;José Aristides de Moraes Filho;
131034;https://dadosabertos.camara.leg.br/api/v2/deputados/131034;JOSÉ PEDROSO;José Pedroso Teixeira da Silva;
131018;https://dadosabertos.camara.leg.br/api/v2/deputados/131018;JOSÉ RIO;José Damião de Souza Rio;
131036;https://dadosabertos.camara.leg.br/api/v2/deputados/131036;JOSÉ SARNEY;José Sarney Costa;
131038;https://dadosabertos.camara.leg.br/api/v2/deputados/131038;JUAREZ TÁVORA;Juarez do Nascimento Fernandes Távora;
131039;https://dadosabertos.camara.leg.br/api/v2/deputados/131039;JUSTINO MELO;José Justino de Melo;
131026;https://dadosabertos.camara.leg.br/api/v2/deputados/131026;LAMARTINE TÁVORA;José Lamartine Távora;
131040;https://dadosabertos.camara.leg.br/api/v2/deputados/131040;LAURENTINO PEREIRA;Laurentino Pereira Neto;
131041;https://dadosabertos.camara.leg.br/api/v2/deputados/131041;LEONEL BRIZOLA;Leonel de Moura Brizola;
131042;https://dadosabertos.camara.leg.br/api/v2/deputados/131042;LEOPOLDO MACIEL;Leopoldo Dias Maciel;
131000;https://dadosabertos.camara.leg.br/api/v2/deputados/131000;LINO BRAUN;João Lino Braun;
131043;https://dadosabertos.camara.leg.br/api/v2/deputados/131043;LINO MACHADO;Lino Machado Filho;
131044;https://dadosabertos.camara.leg.br/api/v2/deputados/131044;LINO MORGANTI;Lino Morganti;
131046;https://dadosabertos.camara.leg.br/api/v2/deputados/131046;LISANDRO PAIXÃO;Lisandro Vieira da Paixão;
131047;https://dadosabertos.camara.leg.br/api/v2/deputados/131047;LISTER CALDAS;Lister Segundo da Silveira Caldas;
131049;https://dadosabertos.camara.leg.br/api/v2/deputados/131049;LOPO DE CASTRO;Lopo do Amazonas Álvares da Silva Castro;
131027;https://dadosabertos.camara.leg.br/api/v2/deputados/131027;LOURENÇO COLARES;José Lourenço Colares;
131051;https://dadosabertos.camara.leg.br/api/v2/deputados/131051;LOURIVAL BAPTISTA;Lourival Baptista;
131050;https://dadosabertos.camara.leg.br/api/v2/deputados/131050;LOURIVAL DE ALMEIDA;Lourival de Almeida;
131052;https://dadosabertos.camara.leg.br/api/v2/deputados/131052;LUCIANO MACHADO;Luciano Correa Machado;
131028;https://dadosabertos.camara.leg.br/api/v2/deputados/131028;LUDOVICO DE ALMEIDA;José Ludovico de Almeida;
131054;https://dadosabertos.camara.leg.br/api/v2/deputados/131054;LUIZ BATTISTOTTI;Luiz Battistotti;
131055;https://dadosabertos.camara.leg.br/api/v2/deputados/131055;LUIZ BRONZEADO;Luiz da Costa Araújo Bronzeado;
131056;https://dadosabertos.camara.leg.br/api/v2/deputados/131056;LUIZ FERNANDO FREIRE;Luiz Fernando de Oliveira Freire;
131057;https://dadosabertos.camara.leg.br/api/v2/deputados/131057;LUIZ FRANCISCO;Luiz Francisco da Silva Carvalho;
131059;https://dadosabertos.camara.leg.br/api/v2/deputados/131059;LUIZ PEREIRA DA SILVA;Luiz Pereira da Silva;
131053;https://dadosabertos.camara.leg.br/api/v2/deputados/131053;LUIZ VIANA;Luiz Viana Filho;
131007;https://dadosabertos.camara.leg.br/api/v2/deputados/131007;LUSTOSA SOBRINHO;Joaquim Lustosa Sobrinho;
131048;https://dadosabertos.camara.leg.br/api/v2/deputados/131048;LYCURGO LEITE;Licurgo Leite Filho;
131060;https://dadosabertos.camara.leg.br/api/v2/deputados/131060;MANUEL BARBUDA;Manuel José Machado Barbuda;
131063;https://dadosabertos.camara.leg.br/api/v2/deputados/131063;MARCELO SANFORD;Marcelo Sanford de Barros;
131064;https://dadosabertos.camara.leg.br/api/v2/deputados/131064;MARCIAL TERRA;Marcial Gonçalves Terra;
131065;https://dadosabertos.camara.leg.br/api/v2/deputados/131065;MARCO ANTÔNIO;Marco Antônio Tavares Coelho;
131061;https://dadosabertos.camara.leg.br/api/v2/deputados/131061;MARINHO MONTE;Manoel Marinho Monte;
131066;https://dadosabertos.camara.leg.br/api/v2/deputados/131066;MÁRIO GOMES;Mário Gomes da Silva;
131029;https://dadosabertos.camara.leg.br/api/v2/deputados/131029;MATTOS CARVALHO;José de Mattos Carvalho;
131067;https://dadosabertos.camara.leg.br/api/v2/deputados/131067;MAX DA COSTA SANTOS;Max José da Costa Santos;
130972;https://dadosabertos.camara.leg.br/api/v2/deputados/130972;MELLO MOURÃO;Gerardo Majella Mello Mourão;
131068;https://dadosabertos.camara.leg.br/api/v2/deputados/131068;MIGUEL BAHURY;Miguel Antônio Bahury;
131069;https://dadosabertos.camara.leg.br/api/v2/deputados/131069;MIGUEL BUFFARA;Miguel Buffara;
131070;https://dadosabertos.camara.leg.br/api/v2/deputados/131070;MIGUEL MARCONDES;Miguel Marcondes Armando;
131071;https://dadosabertos.camara.leg.br/api/v2/deputados/131071;MILLO CAMMAROSANO;Millo Cammarosano;
131072;https://dadosabertos.camara.leg.br/api/v2/deputados/131072;MILTON DUTRA;Milton Garcia Dutra;
130940;https://dadosabertos.camara.leg.br/api/v2/deputados/130940;MOREIRA DA ROCHA;Crisanto Moreira da Rocha;
131002;https://dadosabertos.camara.leg.br/api/v2/deputados/131002;MOURA SANTOS;João de Moura Santos;
131073;https://dadosabertos.camara.leg.br/api/v2/deputados/131073;MOYSÉS LUPION;Moysés Lupion de Troya;
131121;https://dadosabertos.camara.leg.br/api/v2/deputados/131121;MUNIZ FALCÃO;Sebastião Marinho Muniz Falcão;
131075;https://dadosabertos.camara.leg.br/api/v2/deputados/131075;NAPOLEÃO FONTENELE;Napoleão Fontenele da Silveira;
131077;https://dadosabertos.camara.leg.br/api/v2/deputados/131077;NEWTON CARNEIRO;Newton Isaac da Silva Carneiro;
131079;https://dadosabertos.camara.leg.br/api/v2/deputados/131079;NILO COELHO;Nilo de Souza Coelho;
131090;https://dadosabertos.camara.leg.br/api/v2/deputados/131090;NORONHA FILHO;Oscar Noronha Filho;
131080;https://dadosabertos.camara.leg.br/api/v2/deputados/131080;OCÉLIO DE MEDEIROS;Océlio de Medeiros;
131083;https://dadosabertos.camara.leg.br/api/v2/deputados/131083;ODIR ARAUJO;Odir Araujo;
131084;https://dadosabertos.camara.leg.br/api/v2/deputados/131084;ODORICO SANTANA;Odorico Leite Santana;
131086;https://dadosabertos.camara.leg.br/api/v2/deputados/131086;OLAVO COSTA;Olavo Augusto da Costa;
131062;https://dadosabertos.camara.leg.br/api/v2/deputados/131062;OLIVEIRA FRANCO;Manoel de Oliveira Franco Sobrinho;
131087;https://dadosabertos.camara.leg.br/api/v2/deputados/131087;ONILDO SAMPAIO;Onildo Osmar Sampaio;
131088;https://dadosabertos.camara.leg.br/api/v2/deputados/131088;ORMEO BOTELHO;Ormeo Junqueira Botelho;
131078;https://dadosabertos.camara.leg.br/api/v2/deputados/131078;ORTIZ BORGES;Ney Ortiz Borges;
131089;https://dadosabertos.camara.leg.br/api/v2/deputados/131089;OSCAR CORRÊA;Oscar Dias Corrêa;
131091;https://dadosabertos.camara.leg.br/api/v2/deputados/131091;OSMAR GRAFULHA;Osmar da Rocha Grafulha;
131092;https://dadosabertos.camara.leg.br/api/v2/deputados/131092;OTÁVIO MARIA;Otávio Rodrigues Maria;
131033;https://dadosabertos.camara.leg.br/api/v2/deputados/131033;PADRE PALHANO;José Palhano de Sabóia;
131122;https://dadosabertos.camara.leg.br/api/v2/deputados/131122;PAES DE ALMEIDA;Sebastião Paes de Almeida;
131058;https://dadosabertos.camara.leg.br/api/v2/deputados/131058;PAIVA MUNIZ;Luiz Gonzaga de Paiva Muniz;
131098;https://dadosabertos.camara.leg.br/api/v2/deputados/131098;PAULO COELHO;Paulo Ramos Coelho;
131100;https://dadosabertos.camara.leg.br/api/v2/deputados/131100;PAULO DE TARSO;Paulo de Tarso Santos;
131096;https://dadosabertos.camara.leg.br/api/v2/deputados/131096;PAULO LAURO;Paulo Lauro;
131095;https://dadosabertos.camara.leg.br/api/v2/deputados/131095;PAULO MANSUR;Paulo Jorge Mansur;
131097;https://dadosabertos.camara.leg.br/api/v2/deputados/131097;PAULO MONTANS;Paulo Pimenta Montans;
131099;https://dadosabertos.camara.leg.br/api/v2/deputados/131099;PAULO SARASATE;Paulo Sarasate Ferreira Lopes;
131102;https://dadosabertos.camara.leg.br/api/v2/deputados/131102;PEDRO ALEIXO;Pedro Aleixo;
131101;https://dadosabertos.camara.leg.br/api/v2/deputados/131101;PEDRO ANSCHAU;Pedro Affonso Anschau;
131103;https://dadosabertos.camara.leg.br/api/v2/deputados/131103;PEDRO BRAGA;Pedro Braga Filho;
131104;https://dadosabertos.camara.leg.br/api/v2/deputados/131104;PEDRO CATALÃO;Pedro Vilas Boas Catalão;
131105;https://dadosabertos.camara.leg.br/api/v2/deputados/131105;PEDRO ZIMMERMANN;Pedro Zimmermann;
131016;https://dadosabertos.camara.leg.br/api/v2/deputados/131016;PEDROSO JÚNIOR;José Correia Pedroso Júnior;
131035;https://dadosabertos.camara.leg.br/api/v2/deputados/131035;PEIXOTO DA SILVEIRA;José Peixoto da Silveira;
131135;https://dadosabertos.camara.leg.br/api/v2/deputados/131135;PERACCHI BARCELLOS;Walter Peracchi Barcellos;
130884;https://dadosabertos.camara.leg.br/api/v2/deputados/130884;PEREIRA NUNES;Adão Manoel Pereira Nunes;
130912;https://dadosabertos.camara.leg.br/api/v2/deputados/130912;PERILO TEIXEIRA;Antônio Perilo Souza Teixeira;
131106;https://dadosabertos.camara.leg.br/api/v2/deputados/131106;PETRÔNIO FERNAL;Petrônio Fernal;
131107;https://dadosabertos.camara.leg.br/api/v2/deputados/131107;PHILADELPHO GARCIA;Philadelpho Garcia;
131081;https://dadosabertos.camara.leg.br/api/v2/deputados/131081;PINHEIRO BRISOLLA;Octávio Pinheiro Brisolla;
131108;https://dadosabertos.camara.leg.br/api/v2/deputados/131108;PLÍNIO COSTA;Plínio Franco Ferreira da Costa;
131003;https://dadosabertos.camara.leg.br/api/v2/deputados/131003;PONCE DE ARRUDA;João Ponce de Arruda;
131111;https://dadosabertos.camara.leg.br/api/v2/deputados/131111;RAMON OLIVEIRA NETO;Ramon de Oliveira Neto;
131093;https://dadosabertos.camara.leg.br/api/v2/deputados/131093;RANIERI MAZZILLI;Paschoal Ranieri Mazzilli;
131109;https://dadosabertos.camara.leg.br/api/v2/deputados/131109;RAPHAEL REZENDE;Raphael Ferreira Rezende;
131112;https://dadosabertos.camara.leg.br/api/v2/deputados/131112;RAUL CARNEIRO;Raul Barbosa Carneiro;
131113;https://dadosabertos.camara.leg.br/api/v2/deputados/131113;RAUL DE GOES;Raul de Goes;
131141;https://dadosabertos.camara.leg.br/api/v2/deputados/131141;RAUL PILLA;Raul Pilla;
131110;https://dadosabertos.camara.leg.br/api/v2/deputados/131110;RAYMUNDO CHAVES;Raymundo Lins de Vasconcelos Chaves;
131115;https://dadosabertos.camara.leg.br/api/v2/deputados/131115;REISSOLY SANTOS;Reissoly José dos Santos;
131116;https://dadosabertos.camara.leg.br/api/v2/deputados/131116;RENATO MEDEIROS;Renato Clímaco Borralho de Medeiros;
131082;https://dadosabertos.camara.leg.br/api/v2/deputados/131082;RIBEIRO COUTINHO;Odilon Ribeiro Coutinho;
131011;https://dadosabertos.camara.leg.br/api/v2/deputados/131011;ROGÊ FERREIRA;José Antônio Rogê Ferreira;
131117;https://dadosabertos.camara.leg.br/api/v2/deputados/131117;ROLAND CORBISIER;Roland Cavalcanti de Albuquerque Corbisier;
131142;https://dadosabertos.camara.leg.br/api/v2/deputados/131142;RÔMULO MARINHO;Rômulo Teixeira Marinho;
131118;https://dadosabertos.camara.leg.br/api/v2/deputados/131118;RUBEN ALVES;Ruben Bento Alves;
131119;https://dadosabertos.camara.leg.br/api/v2/deputados/131119;RUBENS PAIVA;Rubens Beyrodt Paiva;
131120;https://dadosabertos.camara.leg.br/api/v2/deputados/131120;RUI AMARAL;Rui Amaral Lemos;
130966;https://dadosabertos.camara.leg.br/api/v2/deputados/130966;SAN TIAGO DANTAS;Francisco Clementino de San Tiago Dantas;
131143;https://dadosabertos.camara.leg.br/api/v2/deputados/131143;SÉRGIO MAGALHÃES;Sérgio Nunes de Magalhães Júnior;
131123;https://dadosabertos.camara.leg.br/api/v2/deputados/131123;SILVIO BRAGA;Sylvio Leopoldo de Macambira Braga;
131125;https://dadosabertos.camara.leg.br/api/v2/deputados/131125;TARCÍSIO MAIA;Tarcísio de Vasconcelos Maia;
130917;https://dadosabertos.camara.leg.br/api/v2/deputados/130917;TEMPERANI PEREIRA;Armando Temperani Pereira;
131076;https://dadosabertos.camara.leg.br/api/v2/deputados/131076;TENÓRIO CAVALCANTI;Natalício Tenório Cavalcanti de Albuquerque;
131126;https://dadosabertos.camara.leg.br/api/v2/deputados/131126;TEÓFILO ANDRADE;Teófilo Ribeiro de Andrade Filho;
131127;https://dadosabertos.camara.leg.br/api/v2/deputados/131127;TUFY NASSIF;Tufy Nassif;
131128;https://dadosabertos.camara.leg.br/api/v2/deputados/131128;UBIRAJARA CEARÁ;Ubirajara Índio do Ceará;
131129;https://dadosabertos.camara.leg.br/api/v2/deputados/131129;URIEL ALVIM;Uriel de Rezende Alvim;
131139;https://dadosabertos.camara.leg.br/api/v2/deputados/131139;VALDIR MOZZAQUATRO;Valdir Aita Mozzaquatro;
131140;https://dadosabertos.camara.leg.br/api/v2/deputados/131140;VALÉRIO MAGALHÃES;Valério Caldas de Magalhães;
131124;https://dadosabertos.camara.leg.br/api/v2/deputados/131124;VIEIRA DE MELO;Tarcilo Vieira de Melo;
131130;https://dadosabertos.camara.leg.br/api/v2/deputados/131130;WALDEMAR ALVES;Waldemar Luiz Alves;
131131;https://dadosabertos.camara.leg.br/api/v2/deputados/131131;WALDEMAR COSTA;Waldemar Alves da Costa;
131133;https://dadosabertos.camara.leg.br/api/v2/deputados/131133;WALDEMAR GUIMARÃES;Waldemar de Oliveira Guimarães;
131132;https://dadosabertos.camara.leg.br/api/v2/deputados/131132;WALDEMAR PESSÔA;Waldemar Barnsley Pessôa;
132147;https://dadosabertos.camara.leg.br/api/v2/deputados/132147;WILLIAM SALEM;William Salem;
131136;https://dadosabertos.camara.leg.br/api/v2/deputados/131136;WILSON CHEDID;Wilson Chedid;
131137;https://dadosabertos.camara.leg.br/api/v2/deputados/131137;WILSON FADUL;Wilson Fadul;
130699;https://dadosabertos.camara.leg.br/api/v2/deputados/130699;AARÃO STEINBRUCH;Aarão Steinbruch;
1557;https://dadosabertos.camara.leg.br/api/v2/deputados/1557;ACHILLES CRUZ;Achilles de Almeida Cruz;
130701;https://dadosabertos.camara.leg.br/api/v2/deputados/130701;ADALBERTO VALLE;Adalberto Ferreira do Valle;
130702;https://dadosabertos.camara.leg.br/api/v2/deputados/130702;ADOLFO GENTIL;Adolfo de Campelo Gentil;
130704;https://dadosabertos.camara.leg.br/api/v2/deputados/130704;AFRÂNIO RODRIGUES;Afrânio Rodrigues da Cunha;
130705;https://dadosabertos.camara.leg.br/api/v2/deputados/130705;ALAIM MELO;Alaim Mello;
130706;https://dadosabertos.camara.leg.br/api/v2/deputados/130706;ALCIDES CARNEIRO;Alcides Vieira Carneiro;
2848;https://dadosabertos.camara.leg.br/api/v2/deputados/2848;ALENCAR ARARIPE;Antônio Alencar Araripe;
130708;https://dadosabertos.camara.leg.br/api/v2/deputados/130708;ALUÍSIO FERREIRA;Aluísio Pinheiro Ferreira;
130709;https://dadosabertos.camara.leg.br/api/v2/deputados/130709;ÁLVARO CASTELO;Alvaro Castelo;
130710;https://dadosabertos.camara.leg.br/api/v2/deputados/130710;AMILCAR PEREIRA;Amilcar da Silva Pereira;
130718;https://dadosabertos.camara.leg.br/api/v2/deputados/130718;ANTÔNIO DE PAULA FILHO;Antônio de Paula Filho;
130713;https://dadosabertos.camara.leg.br/api/v2/deputados/130713;ANTÔNIO DINO;Antônio Jorge Dino;
130715;https://dadosabertos.camara.leg.br/api/v2/deputados/130715;ANTÔNIO FRAGA;Antônio Magalhães Fraga;
130717;https://dadosabertos.camara.leg.br/api/v2/deputados/130717;ANTÔNIO NADAF;Antônio Moysés Nadaf;
130720;https://dadosabertos.camara.leg.br/api/v2/deputados/130720;APOLÔNIO MIRANDA;Apolônio Sales de Miranda;
130721;https://dadosabertos.camara.leg.br/api/v2/deputados/130721;ARÃO REBELO;Aarão Rebelo;
130724;https://dadosabertos.camara.leg.br/api/v2/deputados/130724;ARMANDO MONTEIRO;Armando de Queiroz Monteiro Filho;
130723;https://dadosabertos.camara.leg.br/api/v2/deputados/130723;ARMANDO STORNI;Armando de Miranda Storni;
130725;https://dadosabertos.camara.leg.br/api/v2/deputados/130725;ARTHUR VIRGÍLIO;Arthur Virgílio do Carmo Ribeiro Filho;
