id;data;siglaorgao;idevento;aprovacao;descricao
2572690-25;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-5229/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2572690-26;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-5229/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2572690-27;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-5229/2025 à CDC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2572690-28;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-5229/2025 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2574020-19;2026-04-28;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5229/2025, por ter sido aprovado o REQ 1675/2026 que está apensado ao primeiro.
2589152-19;2026-04-28;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5229/2025, por ter sido aprovado o REQ 1675/2026 que está apensado ao primeiro.
2606686-10;2026-04-28;PLEN;81785;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2319217-48;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-819/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2319217-49;2026-04-28;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1263/2026.
2610581-9;2026-04-28;PLEN;81785;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2557714-25;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-4480/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2557714-26;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-4480/2025 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2557714-27;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-4480/2025 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2615645-8;2026-04-28;PLEN;81785;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2577143-31;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-5430/2025 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2617682-7;2026-04-28;PLEN;81785;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2617683-7;2026-04-28;PLEN;81785;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2253448-73;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-2819/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2253448-74;2026-04-28;CCP;;true;Realizar o encaminhamento do PL-2819/2020 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2253448-75;2026-04-28;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2192/2026.
2618104-8;2026-04-28;PLEN;81785;true;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 330; Não: 104; Total: 434."
2162116-178;2026-04-28;PLEN;81785;true;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 383, de 2017. Sim: 444; Não: 12; Total: 456."
2162116-181;2026-04-28;PLEN;81785;true;"Aprovada a Emenda de Redação nº 4. Sim: 386; Não: 1; Total: 387."
2162116-183;2026-04-28;PLEN;81785;true;Aprovada a Redação Final assinada pelo relator, Dep. André Figueiredo (PDT/CE).
2456613-24;2026-04-28;PLEN;81785;true;Aprovado o Substitutivo ao Projeto de Lei nº 3.453, de 2024, adotado pela relatora da Comissão de Constituição e Justiça e de Cidadania.
2456613-27;2026-04-28;PLEN;81785;true;Aprovada a Redação Final assinada pela relatora, Dep. Luisa Canziani (PSD/PR).
2392934-85;2026-04-28;PLEN;81785;true;Aprovado o Substitutivo ao Projeto de Lei nº 4.820, de 2023, adotado pelo relator da Comissão de Saúde.
2392934-88;2026-04-28;PLEN;81785;true;Aprovada a Redação Final assinada pelo relator, Dep. Fred Costa (PRD/MG).
2611078-28;2026-04-28;PLEN;81785;true;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 1.315, de 2026, adotada pela relatora da Comissão de Relações Exteriores e de Defesa Nacional, ressalvados os destaques.
2611078-32;2026-04-28;PLEN;81785;;Mantido o texto.
2611078-41;2026-04-28;PLEN;81785;;Mantido o texto.
2611078-43;2026-04-28;PLEN;81785;true;Aprovada a Redação Final assinada pela relatora, Dep. Gleisi Hoffmann (PT/PR).
2615665-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2616140-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2616149-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ).
2616598-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617424-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617425-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617426-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617427-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617428-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617454-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617535-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2617964-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ).
2617975-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ)
2618095-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618280-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618363-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618488-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618489-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618490-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618491-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618492-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618531-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618539-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2618544-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ).
2618748-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ).
2618309-2;2026-04-28;CPOVOS;81653;true;Aprovado o Requerimento.
2618480-3;2026-04-28;CPOVOS;81653;true;Aprovado o Requerimento.
2417103-47;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2417942-24;2026-04-28;CPOVOS;81653;true;Aprovado o Parecer.
2618716-3;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ), com alteração de convocação para convite.
2577970-21;2026-04-28;CPOVOS;81653;true;Aprovado o Parecer.
2618743-3;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ), com alteração de convocação para convite.
2617534-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ), com alteração de convocação para convite.
2618693-3;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira (PSOL/RJ).
2577814-25;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2583724-22;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2618546-2;2026-04-28;CSPCCO;81654;true;Aprovado o Requerimento.
2610984-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento, com subscrição da Deputada Delegada Ione.
2611355-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento, com subscrição da Deputada Delegada Ione.
2612294-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento.
2612770-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento.
2617430-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento, com subscrição da Deputada Delegada Ione.
2191570-51;2026-04-28;CASP;81772;true;Aprovado o Parecer.
2613773-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento.
2615351-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento, com subscrição da Deputada Delegada Ione.
2617287-2;2026-04-28;CASP;81772;true;Aprovado o Requerimento.
2578588-23;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2213232-40;2026-04-28;CASP;81772;true;Aprovado o Parecer.
2581394-21;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2599525-22;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2581423-23;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2461386-23;2026-04-28;CASP;81772;true;Aprovado o Parecer.
2595781-24;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2600647-23;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2600787-23;2026-04-28;CSPCCO;81654;true;Aprovado o Parecer.
2372751-39;2026-04-28;CASP;81772;true;Aprovado o Parecer.
481891-133;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2191097-90;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2192588-57;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2242049-133;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2258887-55;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2259866-57;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2285129-106;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2302365-60;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2345720-82;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2351882-66;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2356220-59;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2400101-51;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2479220-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2479247-34;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2431589-63;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2473159-50;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2482597-66;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2518465-35;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2518466-33;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2532222-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2532240-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2532263-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2532278-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2535340-36;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2535341-36;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2547271-37;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2547301-37;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2547303-37;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2550984-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2566851-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2566852-33;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2575489-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583465-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583466-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583505-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583515-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583523-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2583528-32;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2504564-51;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2533415-37;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
615367-122;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2319816-85;2026-04-28;CCJC;81689;true;Aprovada a Redação Final.
2477157-21;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2547318-24;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2566821-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2570162-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2575479-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2583495-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2583500-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2583512-19;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589811-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589864-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589868-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589894-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589897-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589899-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2589902-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2592218-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2592219-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2592224-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2592227-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2596113-19;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2596116-19;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2608728-17;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2168209-47;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2358846-34;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2360577-49;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2366737-39;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2370134-35;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2424890-45;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2430657-44;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2435330-32;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2480595-34;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2487500-33;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2534618-33;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2422898-39;2026-04-28;CCJC;81689;true;Aprovado o Parecer.
2616413-4;2026-04-28;CICS;80842;true;Aprovado o Requerimento.
2616415-3;2026-04-28;CICS;80842;true;Aprovado o Requerimento.
2618481-2;2026-04-28;CICS;80842;true;Aprovado o Requerimento.
2516755-21;2026-04-28;CICS;80842;true;Aprovado o Parecer.
2550760-21;2026-04-28;CICS;80842;true;Aprovado o Parecer.
2618285-2;2026-04-28;CPD;81655;true;Aprovado o Requerimento.
2618511-2;2026-04-28;CPD;81655;true;Aprovado o Requerimento.
2618577-2;2026-04-28;CPD;81655;true;Aprovado o Requerimento.
2599821-23;2026-04-28;CPD;81655;true;Aprovado o Parecer.
2573245-44;2026-04-28;CPD;81655;true;Aprovado o Parecer.
2172783-62;2026-04-28;CPD;81655;true;Aprovado o Parecer.
2483975-50;2026-04-28;CPD;81655;true;Aprovado o Parecer.
2447983-45;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2385726-53;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2406516-52;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
580663-130;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2283424-73;2026-04-28;CCJC;81690;false;Rejeitado o Requerimento de Retirada de Pauta.
2320831-93;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2324720-75;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2538218-21;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2557024-25;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2538801-39;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2487335-38;2026-04-28;CCJC;81690;true;Aprovado o Parecer.
2617647-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados Cabo Gilberto Silva (PL/PB), Carla Dickson (UNIÃO/RN), Evair Vieira de Melo (PP/ES), General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2617651-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados Cabo Gilberto Silva (PL/PB), Carla Dickson (UNIÃO/RN), Evair Vieira de Melo (PP/ES), General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2615625-3;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2618446-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2618448-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2617411-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2617646-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2618443-2;2026-04-29;CREDN;81709;true;Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.
2230274-51;2026-04-29;CREDN;81709;true;Rejeitado o Parecer Vencedor 1, do Dep. Arlindo Chinaglia
2602838-18;2026-04-29;CREDN;81709;true;Aprovado o Parecer.
2331982-29;2026-04-29;CREDN;81709;true;Aprovado o Parecer.
2599935-18;2026-04-29;CREDN;81709;true;Aprovado o Parecer.
2603656-26;2026-04-29;CREDN;81709;true;Aprovado o Parecer.
2386408-31;2026-04-29;CREDN;81709;true;Aprovado o Parecer.
2230274-55;2026-04-29;CREDN;81709;true;Aprovado o Parecer Vencedor 2 do Dep. General Girão. O Parecer Vencedor 1, do Dep. Arlindo Chinaglia, passou a constituir Voto em Separado.
2482648-37;2026-04-29;CSAUDE;81670;false;Rejeitados os Requerimentos de Retirada de Pauta do Dep. Clodoaldo Magalhães e do Dep. Padre João.
2616536-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2616537-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2616827-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2617343-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618040-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618043-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618045-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618070-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618195-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618282-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618702-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2618733-2;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento.
2506391-27;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2576185-28;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2502865-40;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2458487-31;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer com Complementação de Voto.
2482648-40;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2580093-24;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2441272-22;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer com Complementação de Voto.
2417791-29;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2418296-35;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
996958-88;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2459403-34;2026-04-29;CSAUDE;81670;true;Aprovado o Parecer.
2616770-3;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento, com alteração, para incluir a participação de representante da Associação Brasileira de Planos de Saúde (Abramge), a pedido do Dep. Dr. Luiz Ovando.
2618541-4;2026-04-29;CSAUDE;81670;true;Aprovado o Requerimento, com alteração, para incluir a participação do Sr. Hermano Tavares, da Faculdade de Medicina da Universidade de São Paulo, e do Sr. Daniel Elia, integrante do Programa Institucional de Política de Drogas, Direitos Humanos e Saúde Mental da Fiocruz, a pedido do Dep. Jorge Solla.
2618118-3;2026-04-29;CMADS;81756;true;Aprovado o Requerimento.
2618319-2;2026-04-29;CMADS;81756;true;Aprovado o Requerimento.
2618668-2;2026-04-29;CMADS;81756;true;Aprovado o Requerimento.
2608986-4;2026-04-29;CMADS;;true;Aprovado o requerimento nº 38/2026,do Sr. Chico Alencar que requer a inclusão de convidado para o seminário constante no Requerimento n° 10/2026.
2618048-3;2026-04-29;CMADS;81756;true;Aprovado o Requerimento, com alteração para incluir convidado da psiquiatria forense, a pedido do Deputado Nilto Tatto.
2532601-35;2026-04-29;CMADS;81756;true;Aprovado o Parecer, apresentou voto em separado o Deputado Pezenti.
2543153-19;2026-04-29;CMADS;81756;true;Aprovado o Parecer.
2615463-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2616139-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2617506-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2618578-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2618579-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2618694-2;2026-04-29;CE;81680;true;Aprovado o Requerimento.
2618703-2;2026-04-29;CE;81680;true;Aprovado o Requerimento. Por acordo, ficou decidido que o requerimento não será um aditamento, mas passará a tramitar como uma audiência pública separada.
2616137-2;2026-04-29;CINDRE;81754;true;Aprovado.
2616138-2;2026-04-29;CINDRE;81754;true;Aprovado.
2609084-3;2026-04-29;CFFC;81159;true;Aprovado o Requerimento.
2618261-2;2026-04-29;CINDRE;81754;true;Aprovado.
2611618-3;2026-04-29;CFFC;81159;true;Aprovado o Requerimento.
2617883-2;2026-04-29;CFFC;81159;true;Aprovado o Requerimento.
2617888-2;2026-04-29;CFFC;81159;true;Aprovado o Requerimento.
2617889-2;2026-04-29;CFFC;81159;true;Aprovado o Requerimento.
2459937-23;2026-04-29;CMADS;81756;true;Aprovado o Parecer.
2617013-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2617420-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2617421-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2618268-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2618318-3;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2618405-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
2618524-2;2026-04-29;CTRAB;81700;true;Aprovado o Requerimento.
596285-140;2026-04-29;CE;81680;true;Aprovado o Parecer da Relatora, Deputada Lídice da Mata (PSB-BA).
2509006-22;2026-04-29;CTRAB;81700;true;Aprovados os Requerimentos de Adiamento de Discussão, dos Deputados Capitão Alden e Sanderson.
2468006-46;2026-04-29;CE;81680;true;Aprovado o Parecer da Relatora, Deputada Maria Rosas (Republicanos -SP)
2503068-35;2026-04-29;CINDRE;81754;true;Aprovado o Parecer.
2618270-2;2026-04-29;CME;81740;true;Aprovado o Requerimento.
2552299-23;2026-04-29;CDE;81663;true;Aprovado o Parecer.
2543102-25;2026-04-29;CINDRE;81754;true;Aprovado o Parecer.
2197569-32;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Pedro Uczai (PT-SC).
2166024-39;2026-04-29;CTRAB;81700;true;Aprovado o Parecer.
2617286-2;2026-04-29;CDE;81663;true;Aprovado o Requerimento.
2579804-23;2026-04-29;CME;81740;true;Aprovado o Parecer.
2173300-41;2026-04-29;CTRAB;81700;true;Aprovado o Parecer.
2525732-25;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Luiz Lima (Novo-RJ)
2618731-2;2026-04-29;CME;81740;true;Aprovado o Requerimento.
2618600-5;2026-04-29;CDE;81663;true;Aprovado o Requerimento.
2618644-3;2026-04-29;CME;81740;true;Aprovado o Requerimento.
2618695-3;2026-04-29;CDE;81663;true;Aprovado o Requerimento.
2508836-23;2026-04-29;CDE;81663;true;Aprovado o Parecer.
2536783-29;2026-04-29;CCTI;81769;true;Aprovado o Parecer.
2617114-2;2026-04-29;CCTI;81769;true;Aprovado o Requerimento.
2617148-2;2026-04-29;CCTI;81769;true;Aprovado o Requerimento.
2239349-46;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Diego Garcia (Republicanos-PR).
2420738-30;2026-04-29;CTRAB;81700;true;Aprovado o Parecer.
2616048-2;2026-04-29;CVT;81741;true;Aprovado o Requerimento.
2616049-2;2026-04-29;CVT;81741;true;Aprovado o Requerimento.
2616051-2;2026-04-29;CVT;81741;true;Aprovado o Requerimento.
2604104-21;2026-04-29;CDE;81663;true;Aprovado o Parecer.
2199252-62;2026-04-29;CME;81740;true;Aprovado o Parecer.
2441318-28;2026-04-29;CCTI;81769;true;Aprovado o Parecer.
2551040-23;2026-04-29;CTRAB;81700;true;Aprovado o Parecer.
2484393-42;2026-04-29;CMADS;81756;true;Aprovado o Parecer.
2497108-20;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2617446-2;2026-04-29;CVT;81741;true;Aprovado o Requerimento.
2455812-24;2026-04-29;CCTI;81769;true;Aprovado o Parecer.
2306405-32;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Diego Garcia (Republicanos - PR).
2600325-21;2026-04-29;CTRAB;81700;true;Aprovado o Parecer.
2618611-2;2026-04-29;CVT;81741;true;Aprovado o Requerimento.
2374169-27;2026-04-29;CVT;81741;true;Aprovado o Parecer.
533499-123;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2498980-30;2026-04-29;CME;81740;true;Aprovado o Parecer.
2333814-37;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2474534-26;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Capitão Alberto Neto (PL-AM)
2589378-21;2026-04-29;CFT;81742;true;Aprovado o Parecer.
2442452-32;2026-04-29;CFT;81742;true;Aprovado o Parecer.
2565107-25;2026-04-29;CME;81740;true;Aprovado o Parecer.
2437838-31;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Rafael Brito (MDB-AL)
2591102-21;2026-04-29;CCTI;81769;true;Aprovado o Parecer.
2578811-23;2026-04-29;CME;81740;true;Aprovado o Parecer.
2191362-99;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2473086-63;2026-04-29;CFT;81742;true;Aprovado o Parecer.
2487428-33;2026-04-29;CFT;81742;true;Aprovado o Parecer.
2539229-27;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Rafael Brito (MDB-AL).
2308863-53;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2350483-58;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2377198-63;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2441620-30;2026-04-29;CE;81680;true;Aprovado o Parecer da Relatora, Deputada Maria do Rosário (PT-RS)
2618596-3;2026-04-29;CME;81740;true;Aprovado o Requerimento.
2599048-21;2026-04-29;CCTI;81769;true;Aprovado o Parecer.
2437785-45;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
