"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2486575";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486575";"MSC";"241";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.459, de 10 de setembro de 2024, publicada no Diário Oficial da União de 27 de setembro de 2024, que renova, a partir de 27 de junho de 2023, a autorização outorgada à Associação e Movimento Comunitário Rádio Alternativa FM, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Agrestina, Estado de Pernambuco.";"";"";"2025-03-11T15:58:59";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865297";"";"2025-03-12T13:26:56";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-144/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865297"
"2486576";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486576";"TVR";"145";"2025";"427";"Renovação Rádio Comunitária";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.255, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 24 de dezembro de 2022, a autorização outorgada à Associação Comunitária de Radiodifusão de Ribeirão, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Ribeirão, Estado de Pernambuco.";"";"";"2025-03-11T16:00:39";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865303";"";"2025-11-11T10:33:53";"27";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 948/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a autorização outorgada à Associação Comunitária de Radiodifusão de Ribeirão para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no Município de Ribeirão, Estado de Pernambuco"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3043700"
"2486577";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486577";"MSC";"240";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.255, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 24 de dezembro de 2022, a autorização outorgada à Associação Comunitária de Radiodifusão de Ribeirão, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Ribeirão, Estado de Pernambuco.";"";"";"2025-03-11T16:00:39";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865304";"";"2025-03-12T13:27:47";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-145/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865304"
"2486578";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486578";"TVR";"146";"2025";"427";"Renovação Rádio Comunitária";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.556, de 14 de junho de 2024, que renova autorização outorgada à União Municipal dos Estudantes e Comunidades de Caucaia, para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária, no Município de Caucaia, Estado do Ceará.";"";"";"2025-03-11T16:00:41";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865312";"";"2025-11-11T10:33:53";"24";"https://dadosabertos.camara.leg.br/api/v2/deputados/133439";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 949/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a autorização outorgada à União Municipal dos Estudantes e Comunidades de Caucaia para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no Município de Caucaia, Estado do Ceará"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3043702"
"2486579";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486579";"MSC";"239";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.556, de 14 de junho de 2024, publicada no Diário Oficial da União de 26 de junho de 2024, que renova, a partir de 14 de dezembro de 2021, a autorização outorgada à União Municipal dos Estudantes e Comunidades de Caucaia, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Caucaia, Estado do Ceará.";"";"";"2025-03-11T16:00:41";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865313";"";"2025-03-12T13:29:42";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-146/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865313"
"2486580";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486580";"TVR";"147";"2025";"427";"Renovação Rádio Comunitária";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.232, de 19 de agosto de 2024, que renova autorização outorgada à Associação Rádio Comunitária Brochier, para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária, no Município de Brochier, Estado do Rio Grande do Sul.";"";"";"2025-03-11T16:00:43";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865320";"";"2026-02-12T11:05:00";"22";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"539385";"CCOM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"Art. 223 - CF";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designado Relator, Dep. Bibo Nunes (PL-RS).";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";""
"2486581";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486581";"MSC";"238";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.232, de 19 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 11 de julho de 2022, a autorização outorgada à Associação Rádio Comunitária Brochier, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Brochier, Estado do Rio Grande do Sul.";"";"";"2025-03-11T16:00:43";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865321";"";"2025-03-12T13:30:45";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-147/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865321"
"2486582";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486582";"TVR";"148";"2025";"435";"Renovação TV Sons e Imagens";"Submete à apreciação do Congresso Nacional o ato constante do Decreto nº 12.386, de 19 de fevereiro de 2025, publicado no Diário Oficial da União de 20 de fevereiro de 2025, que ""Renova a concessão outorgada à Televisão Pirapitinga Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão de sons e imagens em tecnologia digital, no Município de Catalão, Estado de Goiás."".";"";"";"2025-03-11T16:00:44";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865329";"";"2025-12-01T17:40:37";"24";"https://dadosabertos.camara.leg.br/api/v2/deputados/220568";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 1080/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a concessão outorgada à Televisão Pirapitinga Ltda. para explorar serviço de radiodifusão de sons e imagens, no Município de Catalão, Estado de Goiás"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3055713"
"2486583";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486583";"MSC";"237";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante do Decreto nº 12.386, de 19 de fevereiro de 2025, publicado no Diário Oficial da União de 20 de fevereiro de 2025, que ""Renova a concessão outorgada à Televisão Pirapitinga Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão de sons e imagens em tecnologia digital, no Município de Catalão, Estado de Goiás."".";"";"";"2025-03-11T16:00:44";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865330";"";"2025-03-12T13:33:35";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-148/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865330"
"2486584";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486584";"PL";"917";"2025";"139";"Projeto de Lei";"Acrescenta parágrafos ao art. 4º-A da Lei nº 9.394, de 1996, de diretrizes e bases da educação nacional, para assegurar atendimento educacional específico para os estudantes que retornam à escola após tratamento de saúde e para aqueles cujo tratamento de saúde afeta suas condições de aprendizagem.";"";"Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), garantia, Atendimento educacional, Atendimento especializado, Estudante, afastamento, Tratamento de saúde.";"2025-03-12T12:51:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865331";"";"2026-04-14T14:02:00";"20";"https://dadosabertos.camara.leg.br/api/v2/deputados/204391";"2009";"CE";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2009";"Ordinário (Art. 151, III, RICD)";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designado Relator, Dep. José Nelto (UNIÃO-GO).";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2486585";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486585";"REQ";"813";"2025";"356";"Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)";"Requer a convocação da Excelentíssima Ministra da Cultura, Srª. Margareth Menezes, para prestar esclarecimentos em plenário sobre os gastos públicos referentes à recuperação dos danos causados ao patrimônio público e histórico do Palácio do Planalto, decorrentes dos atos de vandalismo ocorridos em 8 de janeiro de 2023.";"";"";"2025-03-12T12:57:34";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865338";"";"2025-03-12T12:57:34";"1";"";"100061";"NAJUR(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100061";"";"Apresentação de Proposição";"100";"Aguardando Autorização do Despacho";"1200";"Apresentação do REQ n. 813/2025 (Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)), pelo Deputado Marcos Pollon (PL/MS), que ""Requer a convocação da Excelentíssima Ministra da Cultura, Srª. Margareth Menezes, para prestar esclarecimentos em plenário sobre os gastos públicos referentes à recuperação dos danos causados ao patrimônio público e histórico do Palácio do Planalto, decorrentes dos atos de vandalismo ocorridos em 8 de janeiro de 2023"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865338"
"2486586";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486586";"TVR";"149";"2025";"427";"Renovação Rádio Comunitária";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.261, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 26 de julho de 2021, a autorização outorgada à Associação Comunitária da Cidade de Quixaba, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Quixaba, Estado da Paraíba.";"";"";"2025-03-11T16:00:45";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865339";"";"2026-05-19T13:38:00";"28";"https://dadosabertos.camara.leg.br/api/v2/deputados/204394";"539385";"CCOM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"Art. 223 - CF";"Parecer do(a) Relator(a)";"322";"Pronta para Pauta";"924";"Parecer do Relator, Dep. Gervásio Maia (PCdoB-PB), pela aprovação.";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3132489"
"2486587";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486587";"MSC";"236";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.261, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 26 de julho de 2021, a autorização outorgada à Associação Comunitária da Cidade de Quixaba, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Quixaba, Estado da Paraíba.";"";"";"2025-03-11T16:00:45";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865340";"";"2025-03-12T13:35:21";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-149/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865340"
"2486588";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486588";"REQ";"814";"2025";"318";"Requerimento de Inclusão de Matéria na Ordem do Dia";"Requer a inclusão na Ordem do Dia da Proposta de Emenda à Constituição n.º 169/2019, que “que altera o art. 37 da Constituição Federal, para permitir a acumulação remunerada de um cargo de professor com outro de qualquer natureza”.";"";"";"2025-03-12T12:58:04";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2225224";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865341";"";"2025-03-12T12:58:04";"1";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Apresentação de Proposição";"100";"Aguardando Encaminhamento";"910";"Apresentação do REQ n. 814/2025 (Requerimento de Inclusão de Matéria na Ordem do Dia), pelo Deputado Thiago de Joaldo (PP/SE), que ""Requer a inclusão na Ordem do Dia da Proposta de Emenda à Constituição n.º 169/2019, que “que altera o art. 37 da Constituição Federal, para permitir a acumulação remunerada de um cargo de professor com outro de qualquer natureza”"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865341"
"2486589";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486589";"RIC";"761";"2025";"148";"Requerimento de Informação";"Solicita informações ao Ministro dos Transportes sobre a implementação, fiscalização e eventuais dificuldades na aplicação da Lei nº 12.977, de 20 de maio de 2014, que regula a atividade de desmontagem de veículos automotores terrestres.";"";"";"2025-03-12T13:01:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865348";"";"2025-06-10T00:00:00";"21";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2486590";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486590";"TVR";"150";"2025";"427";"Renovação Rádio Comunitária";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.254, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 7 de julho de 2020, a autorização outorgada à Associação Comunitária de Radiodifusão de Tietê, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Tietê, Estado de São Paulo.";"";"";"2025-03-11T16:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865350";"";"2025-12-03T17:54:24";"24";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 1141/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a autorização outorgada à Associação Comunitária de Radiodifusão de Tietê para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no Município de Tietê, Estado de São Paulo"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3059162"
"2486591";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486591";"MSC";"235";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 14.254, de 20 de agosto de 2024, publicada no Diário Oficial da União de 3 de setembro de 2024, que renova, a partir de 7 de julho de 2020, a autorização outorgada à Associação Comunitária de Radiodifusão de Tietê, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão comunitária, no Município de Tietê, Estado de São Paulo.";"";"";"2025-03-11T16:00:46";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865351";"";"2025-03-12T13:38:12";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-150/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865351"
"2486592";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486592";"REQ";"815";"2025";"359";"Requerimento de Constituição de Comissão Especial de PEC";"Requer a designação de Comissão Especial para o exame do mérito da PEC 101/2019";"";"";"2025-03-12T13:01:31";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2209776";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865357";"";"2025-03-12T13:01:31";"1";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do REQ n. 815/2025 (Requerimento de Constituição de Comissão Especial de PEC), pela Deputada Rosângela Reis (PL/MG), que ""Requer a designação de Comissão Especial para o exame do mérito da PEC 101/2019"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865357"
"2486593";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486593";"PL";"918";"2025";"139";"Projeto de Lei";"Define chácaras como pequenas propriedades rurais e dá outras providências.";"";"Definição, Pequena propriedade rural, Promoção, Desenvolvimeto sustentável, Agricultura familiar.";"2025-03-12T13:01:35";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865359";"";"2026-05-07T18:44:00";"33";"https://dadosabertos.camara.leg.br/api/v2/deputados/220648";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinário (Art. 151, III, RICD)";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designado Relator, Dep. Marangoni (PODE-SP).";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2486594";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486594";"TVR";"151";"2025";"428";"Renovação Rádio Frequência Modulada";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.581, de 17 de junho de 2024, que renova permissão outorgada à Rádio Manchete Ltda., posteriormente transferida à Rede Central de Comunicação Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, no Município do Rio de Janeiro, Estado do Rio de Janeiro.";"";"";"2025-03-11T16:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865360";"";"2025-12-03T17:54:24";"24";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 1142/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a permissão outorgada à Rádio Manchete Ltda., posteriormente transferida à Rede Central de Comunicação Ltda., para executar serviço de radiodifusão sonora em frequência modulada no Município de Rio de Janeiro, Estado do Rio de Janeiro"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3059163"
"2486595";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486595";"MSC";"234";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.581, de 17 de junho de 2024, publicada no Diário Oficial da União de 1º de julho de 2024, que renova, a partir de 23 de agosto de 2016, a permissão outorgada anteriormente conferida à Rádio Manchete Ltda., posteriormente transferida à Rede Central de Comunicação Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município do Rio de Janeiro, Estado do Rio de Janeiro.";"";"";"2025-03-11T16:00:47";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865361";"";"2025-03-12T13:40:29";"2";"";"";"";"";"";"Transformada em Nova Proposição";"469";"";"";"Transformada em : TVR-151/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865361"
"2486596";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486596";"RIC";"762";"2025";"148";"Requerimento de Informação";"Solicita informações à Exma. Sra. Ministra de Estado do Ministério da Cultura a respeito dos recursos aplicados em projetos de incentivo à Cultura, de que tratam os processos TC 010.005/2024-2, TC 019.483/2023-6, e 008.379/2017-3.";"";"";"2025-03-12T13:06:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865367";"";"2025-05-15T00:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2486597";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486597";"RIC";"763";"2025";"148";"Requerimento de Informação";"Solicita informações à Exma. Sra. Ministra de Estado do Ministério da Cultura a respeito das denúncias apresentadas pelo jornal Estadão, em relação ao aparelhamento do Programa Nacional de Comitês de Cultura (PNCC).";"";"";"2025-03-12T13:06:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865370";"";"2025-05-15T00:00:00";"19";"https://dadosabertos.camara.leg.br/api/v2/deputados/178937";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2486598";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2486598";"REQ";"816";"2025";"356";"Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)";"Requer a convocação da Ministra da Cultura, Sra. Margareth Menezes da Purificação Costa, com o objetivo de prestar esclarecimentos acerca do Programa Nacional de Comitês de Cultura (PNCC).";"";"";"2025-03-12T13:06:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865371";"";"2025-03-12T13:06:10";"1";"";"100061";"NAJUR(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100061";"";"Apresentação de Proposição";"100";"Aguardando Autorização do Despacho";"1200";"Apresentação do REQ n. 816/2025 (Requerimento de Convocação de Ministro de Estado no Plenário (art. 50, CF)), pelo Deputado Zucco (PL/RS) e outros, que ""Requer a convocação da Ministra da Cultura, Sra. Margareth Menezes da Purificação Costa, com o objetivo de prestar esclarecimentos acerca do Programa Nacional de Comitês de Cultura (PNCC)"".";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2865371"
