"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2425290";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425290";"REQ";"1049";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sra. Apóstola Fátima Maria Vicente Canazza, líder eclesiástica, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T20:47:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404643";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425291";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425291";"SBT";"1";"0";"255";"Substitutivo";"";"";"";"2024-04-09T21:01:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404644";"";"2024-04-09T21:01:00";"1";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Apresentação do SBT n. 1 CFT (Substitutivo), pelo Deputado Leur Lomanto Júnior (UNIÃO-BA).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404644"
"2425292";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425292";"INC";"265";"2024";"133";"Indicação";"Sugere ao Ministro da Saúde a ampliação de 30 leitos de UTI no Hospital São José do Avaí (HSJA), localizado no município de Itaperuna, Noroeste do Estado do Rio de Janeiro.";"";"";"2024-04-09T20:50:22";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404676";"";"2024-09-05T00:00:00";"16";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"";"Providência Interna - Comunicação de resposta ostensiva";"1056";"Aguardando Remessa ao Arquivo";"931";"Encaminhamento de resposta por meio do sistema Infoleg";"Indefinida";""
"2425293";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425293";"REQ";"1050";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sra. Apóstola Raquel de Jesus Sedani Rabello, líder eclesiástica, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T20:51:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404678";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425294";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425294";"REQ";"1051";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sr. Pastor Gutemberg Batista da Silva, líder eclesiástico, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T20:57:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404679";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425295";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425295";"REQ";"1052";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sr. Pastor Orlando Pinto dos Santos Junior, líder eclesiástico, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T21:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404680";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425297";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425297";"REQ";"1053";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sr. Pastor Renato Jorge Veloso Junior, líder eclesiástico, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T21:04:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404682";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425299";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425299";"PL";"1155";"2024";"139";"Projeto de Lei";"Institui o Selo Amigo do Motorista em âmbito Federal, conferido aos estabelecimentos que ofereçam pontos de apoio e descanso adequados aos caminhoneiros.";"";"Criação, Selo Amigo do Motorista, concessão, Estabelecimento comercial, empresa, entidade, rodovia federal, ponto de parada, bem-estar, segurança, motorista de caminhão, diretrizes.";"2024-04-09T21:06:06";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404684";"";"2025-10-07T00:00:00";"45";"https://dadosabertos.camara.leg.br/api/v2/deputados/204492";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinário (Art. 151, III, RICD)";"Publicação de Proposição";"604";"Aguardando Designação de Relator(a)";"907";"Encaminhada à publicação. Parecer da Comissão de Finanças e Tributação publicado em avulso e no DCD de 08/10/2025, Letra B.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2425300";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425300";"REQ";"1054";"2024";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Moção de Louvor e Regozijo ao Sr. Pastor Edvaldo de Oliveira e Silva, líder eclesiástico, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.";"";"";"2024-04-09T21:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404685";"";"2024-06-12T00:00:00";"8";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Tramitação Finalizada";"1285";"Publicação inicial no DCD do dia 13/06/2024";"Indefinida";""
"2425301";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425301";"PL";"1156";"2024";"139";"Projeto de Lei";"Dispõe sobre a isenção de tarifas de pedágio em rodovias federais às ambulâncias e veículos utilizados em resgate e emergências médicas.";"Altera a Lei nº 9.503, de 23 de setembro de 1997 e o Decreto-Lei nº 791, de 27 de agosto de 1969.";"Alteração, Código de Trânsito Brasileiro (1997), Decreto-lei, critério, isenção, pedágio, ambulância, veículo, resgate, emergência médica, mototaxista, motoboy, motorista de aplicativo, Transportador Autônomo de Cargas (TAC).";"2024-04-09T21:09:50";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196824";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404687";"";"2024-04-17T00:00:00";"15";"";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Prioridade (Art. 151, II, RICD)";"Publicação de Proposição";"604";"Tramitando em Conjunto";"925";"Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 18/04/2024 PAG 566";"Proposição Sujeita à Apreciação do Plenário";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2477991"
"2425302";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425302";"DTQ";"2";"0";"1011";"Destaque de Emenda";"Destaque de Emenda - PL 545/2024";"";"";"2024-04-09T21:11:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404688";"";"2024-04-09T21:11:10";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação do DTQ n. 2 PLEN (Destaque de Emenda), pelo Deputado Doutor Luizinho (PP/RJ).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404688"
"2425303";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425303";"PL";"1157";"2024";"139";"Projeto de Lei";"Altera o art. 2º da Lei nº 10.962, de 11 de outubro de 2004, que “Dispõe sobre a oferta e as formas de afixação de preços de produtos e serviços para o consumidor”, para fins de obrigar os estabelecimentos a disporem os preços dos produtos de forma a possibilitar a sua clara identificação por consumidores pessoas idosas ou com deficiência.";"";"Alteração, Lei de Afixação de Preços (2004), obrigatoriedade, estabelecimento comercial, afixação, preço, produtos, acessibilidade, consumidor, idoso, pessoa com deficiência.";"2024-04-09T21:10:24";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404689";"";"2025-07-28T11:18:00";"62";"https://dadosabertos.camara.leg.br/api/v2/deputados/220613";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Aguardando Designação de Relator(a)";"907";"Recebimento pela CCJC.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2425304";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425304";"RPD";"14";"0";"332";"Requerimento de Votação pelo Processo Nominal";"Requerimento de Votação Nominal-Destaque de Emenda - PL 545/2024";"";"";"2024-04-09T21:11:10";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404691";"";"2024-04-09T21:11:10";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação do RPD n. 14 PLEN (Requerimento de Votação pelo Processo Nominal), pelo Deputado Doutor Luizinho (PP/RJ).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404691"
"2425305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425305";"PL";"1158";"2024";"139";"Projeto de Lei";"Dispõe sobre o direito dos pais e responsáveis de vedarem a participação de seus filhos e tutelados em atividades pedagógicas de gênero realizadas nas instituições de ensino públicas e privadas.";"";"Garanta, pais, responsável legal, proibição, filhos, estudante, participação, Atividade pedagógica, Identidade de gênero, escola.";"2024-04-09T21:12:24";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365892";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404692";"";"2026-02-09T00:00:00";"20";"";"539387";"CPASF";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539387";"Ordinário (Art. 151, III, RICD)";"Notificações";"1005";"Tramitando em Conjunto";"925";"Devolvido ao Relator, Dep. Allan Garcês (PP-MA),em virtude da apensação do PL-5262/2025, para o PL 7180/2014, ao qual esta proposição está apensada.";"Proposição Sujeita à Apreciação do Plenário";""
"2425306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425306";"PRLE";"1";"0";"1001";"Parecer Preliminar às Emendas de Plenário";"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.";"";"";"2024-04-09T21:16:25";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693";"";"2024-04-09T21:16:25";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação do PRLE n. 1 PLEN (Parecer Preliminar às Emendas de Plenário), pelo Deputado Leur Lomanto Júnior (UNIÃO/BA).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693"
"2425307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425307";"RPD";"15";"0";"890";"Requerimento para Retirada de Tramitação de RPD e DTQs";"Requerimento Procedimental Genérico";"";"";"2024-04-09T21:19:51";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404694";"";"2024-04-09T21:19:51";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação do RPD n. 15 PLEN (Requerimento de Retirada de Tramitação de Proposição em Sessão ou Reunião), pelo Deputado Altineu Côrtes (PL/RJ).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404694"
"2425308";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425308";"PL";"1159";"2024";"139";"Projeto de Lei";"Estabelece isenção de pedágio em rodovias federais aos mototaxistas, motoboys, transportadores autônomos de cargas, motoristas de aplicativo e outras categorias de usuários que especifica.";"Altera o Decreto-lei nº 791 de 1969.";"Alteração, Decreto-lei, isenção, pagamento, pedágio, rodovia federal, Mototaxista, Motoboy, motorista de aplicativo, Transportador Autônomo de Cargas (TAC), ambulância, veículo, Emergência médica, transporte, paciente, doença crônica, usuário, residência, Municípo, Praça de pedágio.";"2024-04-09T21:14:35";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203096";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404698";"";"2024-06-13T17:15:00";"19";"";"2010";"CFT";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Tramitando em Conjunto";"925";"Recebimento pela CFT, apensado ao PL-2844/2019";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2425309";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425309";"PPR";"1";"0";"451";"Parecer Reformulado de Plenário";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Viação e Transportes, que conclui pela aprovação da Emenda nº 2, na forma da Subemenda Substitutiva Global Reformulada apresentada, e pela rejeição das Emendas nºs 1, 3 e 4";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400758";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Viação e Transportes, que conclui pela aprovação da Emenda nº 2, na forma da Subemenda Substitutiva Global Reformulada apresentada, e pela rejeição das Emendas nºs 1, 3 e 4";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619"
"2425310";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425310";"PL";"1160";"2024";"139";"Projeto de Lei";"Dispõe sobre o critério definidor do gênero dos competidores em partidas esportivas femininas oficiais.";"";"Utilização, critério, Sexo biológico, definição, gênero, atleta, mulher, Competição esportiva, proibição, Atleta transgênero, Modalidade esportiva, Esporte feminino.";"2024-04-09T21:17:01";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199734";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404699";"";"2024-04-22T15:03:00";"14";"";"2007";"CDHMIR";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2007";"Ordinário (Art. 151, III, RICD)";"Recebimento";"500";"Tramitando em Conjunto";"925";"Recebimento pela CDHMIR.";"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II";""
"2425311";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425311";"PPR";"1";"0";"451";"Parecer Reformulado de Plenário";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Finanças e Tributação, que conclui pela não implicação em receitas ou despesas públicas; e, no mérito, pela aprovação da Emenda nº 2 e da Subemenda Substitutiva Global Reformulada adotada pelo relator da Comissão de Viação e Transportes, e pela rejeição das Emendas nºs 1, 3 e 4.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400758";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Finanças e Tributação, que conclui pela não implicação em receitas ou despesas públicas; e, no mérito, pela aprovação da Emenda nº 2 e da Subemenda Substitutiva Global Reformulada adotada pelo relator da Comissão de Viação e Transportes, e pela rejeição das Emendas nºs 1, 3 e 4.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619"
"2425313";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425313";"PRLP";"6";"0";"891";"Parecer Preliminar de Plenário";"PARECER DE PLENÁRIO PELAS COMISSÕES DE CULTURA, DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO, DE FINANÇAS E TRIBUTAÇÃO E DE CONSTITUIÇÃO, JUSTIÇA E DE CIDADANIA AO SUBSTITUTIVO DO SENADO AO PROJETO DE LEI Nº 2.796, DE 2021";"";"";"2024-04-09T21:38:41";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2293861";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701";"";"2024-04-09T21:38:41";"1";"";"180";"PLEN";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"Apresentação de Proposição";"100";"Aguardando Providências Internas";"936";"Apresentação do PRLP n. 6 PLEN (Parecer Preliminar de Plenário), pelo Deputado Darci de Matos (PSD/SC).";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701"
"2425314";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425314";"PPR";"1";"0";"451";"Parecer Reformulado de Plenário";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa; e, no mérito, pela aprovação da Emenda nº 2 e da Subemenda Substitutiva Global Reformulada adotada pelo relator da Comissão de Viação e Transportes, e pela rejeição das Emendas nºs 1, 3 e 4.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400758";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer Reformulado às Emendas de Plenário proferido pelo Relator, Dep. Rubens Pereira Júnior (PT-MA), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa; e, no mérito, pela aprovação da Emenda nº 2 e da Subemenda Substitutiva Global Reformulada adotada pelo relator da Comissão de Viação e Transportes, e pela rejeição das Emendas nºs 1, 3 e 4.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404619"
"2425315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425315";"PEP";"1";"0";"442";"Parecer às Emendas de Plenário";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Relações Exteriores e de Defesa Nacional, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Relações Exteriores e de Defesa Nacional, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693"
"2425316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425316";"PEP";"1";"0";"442";"Parecer às Emendas de Plenário";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Turismo, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Turismo, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693"
"2425317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425317";"PSS";"1";"0";"443";"Parecer às Emendas ou ao Substitutivo do Senado";"Parecer ao Substitutivo do Senado Federal, proferido pelo Relator, Dep. Darci de Matos (PSD-SC), pela Comissão de Cultura, que conclui pela aprovação.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2293861";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer ao Substitutivo do Senado Federal, proferido pelo Relator, Dep. Darci de Matos (PSD-SC), pela Comissão de Cultura, que conclui pela aprovação.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701"
"2425318";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425318";"PSS";"1";"0";"443";"Parecer às Emendas ou ao Substitutivo do Senado";"Parecer ao Substitutivo do Senado Federal, proferido pelo Relator, Dep. Darci de Matos (PSD-SC), pela Comissão de Ciência, Tecnologia e Inovação, que conclui pela aprovação.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2293861";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer ao Substitutivo do Senado Federal, proferido pelo Relator, Dep. Darci de Matos (PSD-SC), pela Comissão de Ciência, Tecnologia e Inovação, que conclui pela aprovação.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404701"
"2425319";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425319";"PEP";"1";"0";"442";"Parecer às Emendas de Plenário";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Finanças e Tributação, que conclui pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela rejeição das Emendas de Plenário de nºs 1 a 7.";"";"";"2024-04-09T13:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693";"";"2024-04-09T13:55:00";"1";"";"";"";"";"";"Análise Parecer";"319";"";"";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Finanças e Tributação, que conclui pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela rejeição das Emendas de Plenário de nºs 1 a 7.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2404693"
